text,reply_to_message_id,mentioned
я только как скульптора его знаю,2049423,False
И художник) отличный он,2049422,False
"это скульптор, который всех толстыми делает",,False
Оооо,,False
хочу в музей Ботеро,,False
вот хочу после нг туда,2049418,False
"Была в гостях в Medellin), много впечатлений))",2049409,False
умалас,,False
Это в Денпасаре?,2049398,False
"да, но можно заказывать емпанады. это пирожки. доедут вкусными",2049412,False
"Я французам почему-то прям нравлюсь, они мне всё прощают, даже английский язык 😂",2049303,False
"Посмотрел, от меня далеко( я на Нуса Дуа живу",2049387,False
Ааааа,2049406,False
"Вообще, у меня исключительно позитивный опыт на этот счёт, ни во Франции, ни в Италии никаких проблем с английским не было никогда, но знаю, что такое мнение есть, да",2049310,False
жил в Картахене,2049408,False
"О кстати Колумбия), страна с сюрпризами)",2049400,False
когда выезжает с ленты,,False
на чемодане,2049399,False
"в целом, бруклин-мнхтн не нужен исп",,False
в Астории жила?) я там не бываю,2049402,False
fine dining латиноамериканский. топ,,False
"Смотря в каком районе ты оказался, я не из воздуха эту информацию беру как бы) 

но так-то да, в основном английский, хотя когда знаешь оба - в разы комфортнее, потому что не все выходцы из латам знают английский",2049389,False
У нас в Джакарте есть хороший аргентинский  Sudestada,2049398,False
и еще типы из Колумбии открыли Santantera,,False
Так на последок хочется спросить про красненькую полосочку которую надо ножничками откусывать). Это которая на горлышке?,2049395,False
а если аргентинские эмпанады - alfajores bali. і chipas там (сирные шарики бразильские). хозяйка из байреса. тру печет,2049396,False
"Спокойной ночи, хороших снов)",2049394,False
"Супер, надо попробовать",2049387,False
оч помогает не забывать. встречаемся за пивом и понеслась,,False
"Замечательный вечер-ночь сегодня получился в чате, в меру поболтали , без токсика , обменялись полезными знаниями и впечатлениями, всем спасибо за приятное общение, желаю так всегда общаться на просторах балифорума, смену сдал😴",,False
у меня на бали тьютор есть крутой по исп из венесуэлы,,False
По сути из нормальных городов только в Майами он нужен,,False
"Пока писала ответ, не заметила, что все уже разошлись))",2049378,False
в НЙ вообще не нужен исп,2049388,False
"Везде, от НЙ до Флориды)

А вообще, чем больше языков знаешь, тем лучше ориентируешься где угодно.",2049385,False
"На Бали, кстати, есть классное исп место Pescado. Паейя топовая",,False
в Маями sin espanol невозможно.,2049384,False
"Похож происхождением - и там, и там латинский субстрат. Училась на переводчика, и мы это изучали очень подробно, и часто были смешанные группы на некоторых парах)

А так испанский больше в США пригодился в плане общения с теми, для кого английский не родной 😊
Во Франции просто забавно получилось с тем студентом.",2049336,False
точно,2049382,False
"Вроде да, но почему-то исторические справочники называют его Пер Лашез, тут уже не владею информацией",2049376,False
"Список чатов и правила публикаций на всех ресурсах  Балифорума

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️",2049380,False
Ботя чаты,,False
"это скорее про то, как провалить пиар и дипломатию, но соглашусь.",2049378,False
"Ладно ребят, заканчиваем говорить о политике. Все таки в нашем чате это не поддерживается",,False
там же Нестор Махно лежит?,2049375,False
Ага,2049368,False
"Times of Israel, the hill",,False
Без понятия что это такое и кто голосовал,2049367,False
кладбище?,2049366,False
"Хочу ностальгии , иду на Сент женевьев де буа, вот там мне понравилось😔",2049354,False
"Всем привет) 
Я приехала недавно, одной как-то не совсем весело 😀хотела бы с кем-нибудь подружиться 😊  (девушки)",,False
многие,,False
Мне не мешают. Хочу французской культуры в концентрате - иду в орсе или в ресторан к Алену Пасару какому нибудь. Хочу кальян - Сен Дени),2049349,False
"Были толерантны, да не настолько, чтобы реально принять всех к себе.",2049349,False
Соглашусь))),2049348,False
"Обожаю этот город, но он сильно изменился. Слишком много иммигрантов, наперсточники рядом с эйфелевой башней, опасно гулять по ночам. Французы переборщили с толерантностью",2049332,False
штаты - это не страна. это страны. как ЕС,2049346,False
"вот где не все однозначно, это в Израиле",,False
"Понято), Россия не так плоха, но с обманом, после штатов, я была в шоке конечно ))). Из Минска родом).",2049342,False
"Был пару раз , ну не мое тоже, Париж излазил , первый раз туристический, который все знают,а второй, по ночным клоакам, грязным районам, куда и днем не всегда стоит заходить, ну так, на спор ночь погулял, выжил конечно, но ни тот не другой мне не зашел, хотя иногда снится",2049328,False
"я из Челябинска родом. После россии, я всех люблю)есть с чем сравнить)",2049338,False
У меня на этот счёт свой взгляд,2049337,False
Ну зато они надменные примерно ко всем 🫣😂,2049338,False
"Я ещё с французами работала), мне они показались очень надменным народом). Хотя всегда пытаюсь держать глаза открытыми и понимаю, что каждая нация имеет разных людей…",2049331,False
Это не прохамасовские демонстрации.,2049335,False
"испанский не оч похож на франц. не. спелинг, пронаунс другие
испанский - да, во франции решает. я говорю по-фр, но исп сильно лучше знаю. в париже исп оч полезнн",,False
"Это да) но зато романские языки между собой похожи

Однажды, когда я была в Париже и пила кофе в маке около Сорбонны, ко мне подсел француз, мы разговорились и еще пару часов гуляли по городу. 

И самое забавное здесь, что говорили мы на испанском 😂",2049312,False
Очень крутой.,2049332,False
Париж один из лучших городов мира сейчас. Если не лучший,,False
"Зря) Крутая страна. И красиво, и поесть и выпить",2049328,False
Какую дичь?,2049324,False
"Для них-то все ок, но быть там туристом или экспатом из-за этого сложнее",2049326,False
"Вот вот это говорили))), так я и открестилась от Франции не по душе такое).",2049318,False
"я жил во франции. даже в париже многие не знают англ. прямо вообще. в Нанси, где-нибудь или Авиньоне, тем более. С испанским проще там, чем с англ. Много мароканцев в Париже. они знают и исп",,False
"Скорее не так, просто они реально любят свою родину",2049323,False
"Да все вокруг националисты, просто кто то это лучше скрывает",2049323,False
"Да самое смешное, что я бы и не против арабского, если бы, условно говоря, речь об арабской поэзии шла, например, но всё происходящее вызывает неприязнь не только к ним, но и ко всем ""прогрессивным' европейским кругам, которые всю эту дичь поддерживают 😒",2049307,False
Французы и итальянцы националисты.,2049310,False
"Не вот испанцы и итальянцы не знают, и прям да они пытаются понять такие лапули), а вот про французов прям такое слышала, что даже ехать не хочется)).",2049312,False
на шельфе,,False
у венесуэлы газ тоже есть,2049319,False
"Ну конечно, первая страна по добыче нефти. А у Тимора одно из крупнейших месторождений газа в мире",2049314,False
"Вот, даже зная язык, делают вид , что не знают, правда есть лайфхак, стоит с ними хорошо выпить и сразу как-то общение налаживается, правда я как то уже не уверен, что на английском🤣",2049310,False
А простить?,2049315,False
а в Тиморе мне люди понравились. Оч добрые. Или мне показалось.,,False
"Язык это культура, фразы  и приколы которые исторически создаются). Невозможно понять народ если не знаешь языка, но это моё мнение).",2049308,False
я гражданство венесуэлы беру сейчас. вот они могут выстрелить,2049311,False
"Есть такое, но не на лазурном берегу",2049310,False
"это не так. они просто не знают часто. как и испанцы, как и итальянцы",2049310,False
"Может стать вторым Катаром, но пока австралийцы мешают",2049309,False
"Но кстати, мне тож рассказывали что французы прям надменно относятся к англоговорящим) хз",2049303,False
интересная страна) Мне зашла),2049305,False
"Думаю, огромный плюс знать несколько языков. Мне вообще лингвистическая философия очень нравится, там много о том, как язык, на котором мы говорим, формирует нашу реальность. В каком-то смысле, каждый новый язык открывает новый мир, очень круто, когда есть возможность жить в новой языковой среде и новые языки учить. Собой не горжусь в этом плане, действительно мешает то, что везде тебя понимают и стимула нет, но руки не опускаю))",2049291,False
Арабский набор было учить,2049290,False
"Не вижу смысла тужиться с языком,если не заходит! Хорошие манеры в купе с доброжелательной улыбкой и языком жестов ,творят чудеса комуникейта со всеми народами нашего шарика😁",2049288,False
У нас бизнес там,2049304,False
и я про него. про дили. я с президентом не общался. я дайвил),2049301,False
"Видимо мы в разной Франции были, или с разными французами общались , со мной они вообще английский никак не воспринимали( ну я не совсем дибил в этом) а на смеси других языков, включая русский как-то лучше получалось🤔",2049290,False
я не оч хорошо знаю Джакарту. Всегда останавливаюсь в одном отеле около Молла Индонезии. Всегда хожу там в одни и те же китайские рестики и кофейню. Не буду спорить.,2049300,False
"Я про восточный Тимор говорю. Президент, премьер, все министры и бизнесмены говорят по английски",2049299,False
"Не знаю, никаких проблем нигде. И молл Индонезия это не центр. Но у меня нет нигде проблем объяснится. Местные слова уже понимаю, на английском отвечаю",2049296,False
я из англоязычных только сотрудников посольства сша видел),2049295,False
Я про иностранцев и бытовое общение,2049297,False
в чангу меня и на русском все понимают,2049293,False
хммм. да я дажемв молле индонезии не мог найти англоязычных,2049292,False
"И на Тиморе чиновники и бизнесмены на английском говорят,",2049289,False
почему именно там?,2049292,False
"Дурь все это,сколько раз замечал,в любой стране,общаясь только на своем родном языке люди меня начинают прекрасно понимать.",,False
Я живу в Джакарте. Абсолютно никаких проблем с языком,2049288,False
"ну у меня тут этические терзания. считаю, надо знать язык людей, которые тебя кормят, обслуживают. но они сами не дают, с другой стороны",2049290,False
"Думаю, тут просто все владеют английским, стимула нет. Я так во Францию жить приехала, до этого полгода французский учила. Первое время пыталась говорить по-французски, но мучительно вспоминая слова.. в итоге, все окружающие меня люди, прекрасно знающие английский, сказали - Лена, чего ты мучаешься и нас мучаешь, говори на английском 😁 Вернувшись из Франции французский я знала хуже, чем до поездки)",2049282,False
"я на тимор летал. там вообще англ не знают. нашел типа с тачкой он местный диалект португальского знал. так и общались: я с ним по-испански, он по-португальски. норм😂 а знал бы бахасу… да и стремно как-то. ем их рис, а из их языка только 20 фраз",,False
"это тут, на юге острова. в джакарте уже нет)",2049287,False
"Я 19 лет живу в Индонезии. Тоже язык не выучил, хотя он легкий. Не вижу смысла, мне английского хватает",2049282,False
Просто деньги не переводите),2049284,False
а тут не страшно?) берите риелторов. много. у каждого юнитов по 10-20,2049284,False
"Спасибо. Все таки страшно там на кого-то нарваться, чтобы без проверки и тп",2049272,False
"к местным незнакомым людям рекомендую обращаться 

к мужчинам pak
к женщинам bu

например pak Gede
bu Eka

будет переводиться как: мистер Гедэ, мис Эка

либо anda в контексте 

обращение saudara допустимо только к человеку которого вы хорошо знаете",2049280,False
"7 лет живу на Бали, и нифига не выучил язык. Уборщица была нулевая по-англ. Выучила уже на отлично. 
Причем, испанский, французский учил моментально. не говоря уже об англ или украинском.
Бахаса мне вообще не дается. Только начинаю - мне все, мол, хорош, на англ тоже норм",,False
"Спасибо за консультацию, но теперь я еще больше запутался",2049279,False
"нет 
saudara - брат/сестра

но может также  использоваться как обращение к другому человеку 

так в русском языке вы можете к кому то тоже обратиться:
эй братан / сестра помоги и тп",2049274,False
Спасибо,2049261,False
"Здравствуйте❤️

У нас есть специальный чат @baliktoletit для тех, кто хочет передать посылку с теми, кто летит с Бали и на Бали и для тех, кто летит и готов взять посылку. Пожалуйста, размещайте свои запросы и предложения о передаче посылок в чате @baliktoletit

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️
С любовью и заботой, ваш Ботя",2049275,False
Всем привет! Кто-нибудь летит с Бали в Дубай на следующей неделе (до 30 декабря)? Нужно передать небольшую посылку,,False
А saudara это точно вы переводиться. У местного спрашивал,2049261,False
FB,2049270,False
Спасибо,2049261,False
"Подскажите, где арендовать жилье? На БалиЧат Аренда жилья посмотрела, но хочется еще варианты))",,False
"я не понимаю, почему Коман и Ньоман - это одно имя",,False
adik - младший брат/сестра,2049264,False
"Друзья, а какие пляжи в районе Чангу вам прям очень нравятся? 
Я впервые на острове - исследую",,False
"Нашёл:

Таможенные правила. Что можно провозить на Бали?
Что можно и нельзя ввозить в Индонезию, ввоз личных вещей в страну, правила, ограничения, таможенные сбор...

Больницы на Бали
Список постоянно дополняется и дорабатывается! Внимание! Если вам нужна срочная медицинская помощь, вы хотите ...

Тёмная сторона солнца - тёмная сторона Бали
Перевод статьи «The dark side of the sun» (2014 год)…www.smh.com.au/world/the-dark-side-of-...",2049265,False
Ботя стероиды,,False
Брат или сестра abik вроде?,2049261,False
"Добрый вечер 🙏🏻🏝🌌
suka - глагол ""нравиться "" (как like в английском)
cinta - любовь
может употребляться как глагол ""любить"" (love в английском)

saudara - брат/сестра
anda - вы (уважительная форма обращения к незнакомому человеку)",2049250,False
"Если бы они знали, что там у тебя такое огромное😉",2049258,False
Советаю спросить в профессионала @SlonBahasa,2049250,False
Зато женщин восхищаешь),,False
С большой «котлетой» не удобно передвигаться🤣,2049251,False
Спасибо),,False
"О, с почином)",,False
Спасибо,2049252,False
"Да, сделали специально оборудованные кабинки для курения",2049144,False
А еще безопаснее- в грязные трусы и не снимая),2049249,False
"Есть знающие местный язык? Suka и cinta это любовь, какое по современней, или может в каких то случаячх тоили то слово употреблять? Например Saudara это вы, переводиться но anda тоже вы. Последнее большу употребляется в молодёжной среде",,False
"К сожалению бывают случаи, когда воруют из сейфов часть денег из пачки в номерах отелей и доказать потом факт пропажи удается редко, не очень понимаю как этот сейф может защитить. Лучше держать деньги на карте или использовать секретные заначки, недавно тут в грязные трусы человек советовал 🙈",2049245,False
"Ну смотря какие отели. Были случаи, когда из сейфов деньги пропадали, по несколько купюр с пачки вытаскивали",2049245,False
"Ну время то какое, спят пока",2049246,False
"Написала, пока молчат, два телефона и ни одной зарядки 😭",2049244,False
,,False
Попробуйте просто в чате Гили у кого то одолжить или у стафа,2049234,False
"не накрыть, а срезать",,False
"главное, срезать бирку красную",2049241,False
"Если не полный чемодан в багаже, а 3-5 баночек, то проблем не было, возят и поболее",2049235,False
Все мы одинаково полезны. Куда мы друг без друга,2049239,False
"Ну это же не только по внукам характеристика, а по статусу и полезности на Балифоруме😊",2049233,False
Благодарю,2049236,False
?!?,2049232,False
"Особо проблем нет, если конечно десятками килограммов ввозить не будете",2049235,False
"Всем привет ☀️подскажите, пожалуйста, могут ли возникнуть проблемы с ввозом икры? Сколько можно ввезти на 1 человека?",,False
"Ребят, может кто знает, на Гили Аир можно купить провод для зарядки айфона?",,False
"Мне пока рано, дети еще маленькие",2049229,False
Ботя это что или кто?,2049116,False
я пил и старше),2049229,False
"Принято, вон дядя Фуркат дед почти😊я пока вне времени",2049221,False
"в пепито есть чилийский бренд santa emma. карменер и мерло. санта эмма - оч достойный дом. я сам там был на винодельни. видел процесс. карменер рекомендую. самые простые линейки тут, но вино хорошее.",,False
На всех,2049015,False
а в аргентинском стейкхаузе и в maize есть nicholas catena от catena zapata,,False
,,False
в меню даже матасса была. по факту не было,,False
мосто норм винбар по выбору натуралки,,False
Это в холодильник был камень)),2049209,False
"на бали петнаты заходят, как в сухую землю в условиях отсутствия шампуня, кавы и капенатов",2049214,False
мой вивино всегда готов к заметкам,2049215,False
Охота не биодинамика. Это натуралка,2049214,False
Попробуйте,2049213,False
"У меня с биодинамикой не очень сложилось, послушать истории люблю - у них там всегда хозяйства и сами владельцы очень интересные, но пить предпочитаю ""старьё"" 😁",2049203,False
я не знаю его,2049211,False
"Да,на камеру телефона крепится,маленький такой,диодный",2049164,False
Bilecart salmon есть,2049188,False
вряд ли. вы - юноша по сравнению с тем,2049209,False
Камешек в мой огород про деда?🎅,2049199,False
"Есть топовый австралийский бренд. Оchota barrels. Много лет, пока Тарас Охота был жив, эта бодега признавалась лучшей в Австралии. Казалось бы, че бы сюда не поставлять. Я один раз смог года 4 тому взять бутылку в Да Марии. И все.",,False
Спасибо,2048976,False
"Не , конечно в Джакарте в консульстве будет, если есть желание слетать",2049192,False
"Матасса, петнаты хорошие",,False
Натуральное вино даже появилось.,,False
,,False
это и мой вкус😂пью и плачу😂,2049199,False
у них торговые войны с ЕС были. сейчас попроще.,2049197,False
"Давайте не будем упоминаниями о вкусах деда портить подборку хороших вин, а то как ложка дегтя весь мёд сведёт на нет 😏",2049188,False
,,False
"На Бали в основном вина нового света. С Европой здесь одно время возникли проблемы с доставкой и все заполонила Австралия, Новая Зеландия, Аргентина, Чили, Калифорния",2049188,False
"вроде, можно",2049195,False
"Да вот я и не поняла, сначала написали что нельзя, потом что можно 🤔",2049193,False
Я и многие в этом чате. Пляжи хорошие. ИМХО да. Да,2048917,False
"написали же, что джакарта и бали возможно",2049192,False
"Серьёзно, да? Не то чтобы я хотела проголосовать, но все же )",2048913,False
Как нибудь в следующий раз,2049106,False
Это не мне и не на Бали),2049189,False
"Да про то , что тащишь с собой аптечку на остров, активно общаешься в чате здоровья, а зож не соблюдаешь☺️",2049170,False
"да и нет такого, как там. О Вожо тут никто не слышал, как отхорошей бургундии, в целом. Нет шабли нормального или даже галисийских вин. Альбариньо - любимое вино бункерного деда (вкус у херососа хороший)не сыщешь
Отдельная боль - шампанское. Я не могу пить вдову или моет. я  люблю хорошее. Приходится с собой тягать из Киева и НЙ.
Но в Пепито есть одна отличная чилийская Бодега, а у аргентинцев - пара крутых мальбеков.",2049185,False
"Ни разу никакой красной штуки не было на моих чемоданах. Галочки на бирке постоянно, таможенники в Индонезии сами это говорят, это знак для проверки",2049177,False
Ребята! Подскажите пожалуйста где можно приобрести гитару?,,False
"На Бали оно доступно только миллионерам, а в Европе - простым смертным) тяжело избавиться от привычки переводить цены одной страны на другую))",2049154,False
"Спасибо, хоть 1, это всетаки не ноль",,False
"Ник: Рома Юлдашев
Телеграм ID: 5651749246
Карма: 1
Звание: Турист
На БалиФоруме уже: 46 дней.
Написал: 78 сообщений

Поставил:
Благодарностей: 0; Предупреждений: 0

Получил:
Благодарностей: 1; Предупреждений: 0",2049176,False
Спасибо,2048951,False
"Ник: Рома Юлдашев
Телеграм ID: 5651749246
Карма: 1
Звание: Турист
На БалиФоруме уже: 46 дней.
Написал: 78 сообщений

Поставил:
Благодарностей: 0; Предупреждений: 0

Получил:
Благодарностей: 1; Предупреждений: 0",2049176,False
Ботя инфо,2049176,False
Ботя инфо,2049176,False
"они смотрят на красную пластковую штуку. я ее всегда срезаю щипчиками для ногтей. Иногда отбирают. Ну если везу дорогое и много, прошу товарища встретить.",2049174,False
Как узнать свою карму?,,False
"Аа , ты тоже в теме☺️",2049162,False
"Обычно на бирке ставят галочку. Ее не срежешь, только вместе с биркой. Еу и на таможне рандомно отправляют или в зелёный или в красный корридор. Если отправят в красный, то алкоголь уже скрыть не получится",2049162,False
"я на Бали дома сижу, играю с выдрами своими. Музеи, кино, выставки в поездках.",2049169,False
Спасибо),2049165,False
Не понял про лекарства),2049165,False
"Ну, я иначе вижу Бали, хотя понимаю, о чем вы. Мне, скорее, не хватает какой-то культурной жизни и общения, сами балийцы у меня негатива не вызывают вообще",2049146,False
Спасибо,2048903,False
,2049144,False
Фонарики на входе продают?,2048868,False
Тогда только фен),2049053,False
"или на бали, если срезаешь красный пластик с чемодана  щипчиками для ногтей. Не знаете эту фишку таможеников?
Плюс есть друзья) Я ж не наркоту",2049156,False
"Нашёл:

Как сейчас попасть на Бали - инструкция
Актуально на 2023г…✅ Виза▪️ Если вы летите на непродолжительное время, можно получить в аэроп...

Как добраться до Бали из Украины ?
Подскажите как добраться из Украины до Бали? Есть ли прямые рейсы из Харькова? Киева? Какова стоимос...

Самые популярные обсуждения на фейсбуке Балифорума 26 августа-2 сентября
Olga Petukhova Друзья, поделитесь, пожалуйста, опытом, как сейчас надёжно и безопасно купить билеты из Москвы ...",2049160,False
"Ботя, как попасть на Бали",2048854,False
джакарта,2049156,False
"Ну люди не злые, это туристический остров , а в туризме только деньги интересны. В отдаленных частях острова есть простые балийцы, добрее людей не видел наверное. Еда разная есть, есть и стрем , а есть и хорошая. Но в целом еда это всегда вкусовщина. Ну а грязь, ну грязь много где есть, а это азия как никак",2049146,False
В стамбульском дьютике выбор отличный,,False
Расскажи куда с чемоданом винишка прилететь можно без проблем?,2049143,False
"Та не балийцы лапки все), мне даже за них обидно иногда становится когда вижу наглость по отношению к ним…",2049146,False
"Не обязательно жить в Ст. Емильоне, чтобы пить гран крю классе",,False
Мы о плюсах и минусах)),2049140,False
Все вино продается),2049151,False
"Я тоже больше по французскому вину, жила и в Бордо, и в Авиньоне, и с большим теплом вспоминаю, но то, как сейчас мир меняется, откладывает свой отпечаток, кажется, что это уже в прошлом, настоящее и будущее - другое",2049142,False
"прогресс очевиден. он куда быстрее, чем в нй, т.к. куча ниш",2049141,False
,2049147,False
остров вас не принял😂,2049146,False
"Если я не ошибаюсь, ни в одном аэропорту России нет курилок",2049144,False
"Искренне не понимаю, что нужно любить и чем заниматься, чтобы жить на бали. 
Что тут вообще нашли, я лично не понял, может надо как говорится слюбится стерпится, посетить все кружки медитации. 
По факту вижу так: балийци злобный народ, процентов 30 нет, они ближе к тайцам, и тоже не все тайци одуваны, жарко, грязно, но не везде, еда ок можно находить местная щит, ощущение что этим ребятам нужно дать отдохнуть от нас туристов года два, от не знаю какой нефти, даров с соседних государств, может тогда все будет по другому.",2049114,False
https://t.me/baliktoletit,2049130,False
"Подскажите плиз кто знает, во Внуково есть курилки?",,False
"Вино - это не выпивка. Это религия. Шампанское, тем более. Всегда везу чемодан винишка",2049140,False
"я по французскому вину больше, по Аргентине, по Испании, но Барбареско, Бароло очень уважаю тоже)",2049133,False
"Уже подтянули мне кажется), много всего нового открыли) но конечно с НЙ не сравнить)",2049138,False
"Ну мы же не ради вина сюда летим, кто хочет выпить всегда найдет для себя нишу даже тут",2049123,False
вот маями не заходит. бизнес там мой. а жить не могу. нет еды.,2049131,False
С удовольствием! ❤️,2049122,False
"Нашёл:

Балийские аналоги наших лекарств
Любой путешественник знает, что с собой в поездку нужно взять аптечку. Но, собираясь впопыхах, рискует ее&nbsp...

Онлайн-аптеки на Бали. Где купить лекарства онлайн?
На Бали работают аптеки, лекарства в которых можно заказать онлайн. Иногда это удобно, потому что сразу на&nbs...

Лекарства
Добрый день. изопринозин неовир виферон Возможно ли на Бали найти эти лекарства или их замену, не см...",2049135,False
Ботя лекарства,,False
"Самая моя большая драма на Бали, да)) поэтому моё второе место, всё-таки, наверное, Италия) от Франции, в связи с последними событиями и жуткими этими демонстрациями, я, наверное, дистанцировались, хотя раньше очень любила",2049123,False
"Майами, Питер/Минск, втянуло Бали)",2049125,False
Подскажите как передать посылку на Бали? Кажется был отдельный чат?,,False
"Все три - мой дом. НЙ, Киев, Бали. В Челябинске не был с 2013, и не поеду никогда, наверное. Возможно и в Ру тоже. Не тянет. На Бали, в Киев и НЙ тянет. Эти места - мой дом.",,False
"Как вы внутренне для себя те три места, которые считаете своим домом, определяете? Каким образом они друг друга уравновешивают?",2049120,False
"еще один бесящий момент. вино. выбор ужасный. Появился бар Сомелье, но по сравнению с хорошими местами в мире - это плохо",2049122,False
"Поэтому, как нибудь выпьем с тобой по бокальчику на Сан Марко или в ресторанчике в Пулье☺️",2049114,False
Привет! Сколько стоит продление туристической визы еще на месяц?,,False
"Бали сочетает в себе раздолбайство Азии и сервис Запада. Раньше еще дешево было виллу снимать, но сервис, выбор продуктов, рестораны - это все было хуже. А выбор вилл - лучше. Сейчас строят конуру, и называют виллой.",,False
"Безусловно, каждый может поделиться впечатлениями от мест, где побывал и где ему лучше,и куда стоит или мечтаешь попасть, это полезно и познавательно, но основная задача чата обсуждать то, что на острове который мы любим или нет, который принимает или отторгает, просто все , что не про тут пусть будет немного в меру😉",2049099,False
Комнаты посмотрите в чате аренды или чате поиска соседей,2048797,False
"Здравствуйте❤️

На БалиФоруме можно найти контакты надежных и рекомендованных ренталов по байкам в теме Контакты по аренде машин и байков на Бали.
Особенная рекомендация Балифорума - компания Balimotion ➡️ @Balimotion - у них все байки со страховкой и всегда в отлично состоянии.

Приятных вам поездок по Бали!

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️
С любовью и заботой, ваш БалиБотя",2049116,False
"Ботя, аренда байка",2048797,False
"все индивидуально. кому-то заходит, к примеру, вьетнам. мне нет от слова «совсем».
кого-то бесит Париж, а я, наоборот, обожаю там пожить.",2049114,False
"Об этом и речь. Мне тоже Бали очень нравится, но не как единственное место для жизни. Понимаю, что вот такая связка из нескольких мест - оптимальна. Но не как жизнь в путешествии (я так пять лет жила, это другое), а как именно жизнь на несколько стран, где у тебя своё место. Но пока у меня в голове до конца не складывается",2049105,False
Спросите в чате Чангу,2048785,False
